date,cases,deaths,tests,vaccinated,positivity_rate,moving_avg_7,year,month,weekday
2023-10-12,7,0,319,49849151,2.19435736677116,11,2023,10,Thu
2023-10-13,12,0,344,49898847,3.488372093023256,11.142857142857142,2023,10,Fri
2023-10-14,5,0,209,49948728,2.3923444976076556,9.857142857142858,2023,10,Sat
2023-10-15,7,0,181,49998717,3.867403314917127,9.285714285714286,2023,10,Sun
2023-10-16,9,0,273,50048994,3.296703296703297,8.857142857142858,2023,10,Mon
2023-10-17,6,0,217,50098788,2.7649769585253456,8.285714285714286,2023,10,Tue
2023-10-18,11,0,230,50148502,4.782608695652174,8.142857142857142,2023,10,Wed
2023-10-19,2,0,30,50198435,6.666666666666667,7.428571428571429,2023,10,Thu
2023-10-20,9,0,408,50248381,2.2058823529411766,7,2023,10,Fri
2023-10-21,11,0,399,50298497,2.756892230576441,7.857142857142857,2023,10,Sat
2023-10-22,8,0,196,50348533,4.081632653061225,8,2023,10,Sun
2023-10-23,10,1,242,50398283,4.132231404958678,8.142857142857142,2023,10,Mon
2023-10-24,12,0,498,50448476,2.4096385542168677,9,2023,10,Tue
2023-10-25,10,0,234,50498720,4.273504273504273,8.857142857142858,2023,10,Wed
2023-10-26,5,0,231,50548802,2.1645021645021645,9.285714285714286,2023,10,Thu
2023-10-27,9,0,304,50598842,2.9605263157894735,9.285714285714286,2023,10,Fri
2023-10-28,12,1,375,50649108,3.2,9.428571428571429,2023,10,Sat
2023-10-29,11,0,253,50699161,4.3478260869565215,9.857142857142858,2023,10,Sun
2023-10-30,7,0,207,50749117,3.3816425120772946,9.428571428571429,2023,10,Mon
2023-10-31,11,1,504,50799168,2.1825396825396823,9.285714285714286,2023,10,Tue
2023-11-01,17,0,721,50849160,2.3578363384188625,10.285714285714286,2023,11,Wed
2023-11-02,7,0,161,50899323,4.3478260869565215,10.571428571428571,2023,11,Thu
2023-11-03,8,0,371,50949358,2.15633423180593,10.428571428571429,2023,11,Fri
2023-11-04,7,0,301,50999091,2.3255813953488373,9.714285714285714,2023,11,Sat
2023-11-05,13,0,536,51049274,2.425373134328358,10,2023,11,Sun
2023-11-06,9,0,298,51099393,3.0201342281879198,10.285714285714286,2023,11,Mon
2023-11-07,7,0,281,51149437,2.491103202846975,9.714285714285714,2023,11,Tue
2023-11-08,16,1,654,51199303,2.4464831804281344,9.571428571428571,2023,11,Wed
2023-11-09,7,0,269,51249315,2.6022304832713754,9.571428571428571,2023,11,Thu
2023-11-10,9,0,211,51299847,4.265402843601896,9.714285714285714,2023,11,Fri
2023-11-11,14,0,495,51350165,2.8282828282828283,10.714285714285714,2023,11,Sat
2023-11-12,15,0,685,51399828,2.18978102189781,11,2023,11,Sun
2023-11-13,14,0,632,51449582,2.2151898734177213,11.714285714285714,2023,11,Mon
2023-11-14,9,0,352,51499536,2.556818181818182,12,2023,11,Tue
2023-11-15,12,1,371,51549197,3.234501347708895,11.428571428571429,2023,11,Wed
2023-11-16,12,0,307,51599030,3.908794788273615,12.142857142857142,2023,11,Thu
2023-11-17,5,0,175,51648928,2.857142857142857,11.571428571428571,2023,11,Fri
2023-11-18,9,0,327,51698993,2.7522935779816518,10.857142857142858,2023,11,Sat
2023-11-19,5,0,189,51748999,2.6455026455026456,9.428571428571429,2023,11,Sun
2023-11-20,9,0,214,51798889,4.205607476635514,8.714285714285714,2023,11,Mon
2023-11-21,16,1,706,51848547,2.26628895184136,9.714285714285714,2023,11,Tue
2023-11-22,11,0,374,51898423,2.941176470588235,9.571428571428571,2023,11,Wed
2023-11-23,9,0,272,51948683,3.308823529411765,9.142857142857142,2023,11,Thu
2023-11-24,6,0,216,51998804,2.7777777777777777,9.285714285714286,2023,11,Fri
2023-11-25,10,0,297,52048505,3.3670033670033668,9.428571428571429,2023,11,Sat
2023-11-26,12,0,480,52098441,2.5,10.428571428571429,2023,11,Sun
2023-11-27,11,0,290,52148797,3.793103448275862,10.714285714285714,2023,11,Mon
2023-11-28,5,0,226,52198843,2.2123893805309733,9.142857142857142,2023,11,Tue
2023-11-29,6,0,209,52248735,2.8708133971291865,8.428571428571429,2023,11,Wed
2023-11-30,9,0,206,52298708,4.368932038834951,8.428571428571429,2023,11,Thu
2023-12-01,7,0,302,52348623,2.3178807947019866,8.571428571428571,2023,12,Fri
2023-12-02,6,1,144,52398844,4.166666666666666,8,2023,12,Sat
2023-12-03,10,0,389,52449146,2.570694087403599,7.714285714285714,2023,12,Sun
2023-12-04,13,0,593,52499426,2.1922428330522767,8,2023,12,Mon
2023-12-05,12,0,288,52548978,4.166666666666666,9,2023,12,Tue
2023-12-06,12,0,272,52598976,4.411764705882353,9.857142857142858,2023,12,Wed
2023-12-07,11,1,382,52649325,2.8795811518324608,10.142857142857142,2023,12,Thu
2023-12-08,12,0,375,52699573,3.2,10.857142857142858,2023,12,Fri
2023-12-09,9,1,346,52749625,2.601156069364162,11.285714285714286,2023,12,Sat
2023-12-10,10,0,452,52799646,2.2123893805309733,11.285714285714286,2023,12,Sun
2023-12-11,11,0,516,52849782,2.131782945736434,11,2023,12,Mon
2023-12-12,8,0,295,52900219,2.711864406779661,10.428571428571429,2023,12,Tue
2023-12-13,10,0,364,52950058,2.7472527472527473,10.142857142857142,2023,12,Wed
2023-12-14,8,0,169,53000061,4.733727810650888,9.714285714285714,2023,12,Thu
2023-12-15,10,0,257,53050001,3.8910505836575875,9.428571428571429,2023,12,Fri
2023-12-16,10,0,303,53100112,3.3003300330033,9.571428571428571,2023,12,Sat
2023-12-17,10,0,339,53150151,2.949852507374631,9.571428571428571,2023,12,Sun
2023-12-18,9,0,263,53200126,3.4220532319391634,9.285714285714286,2023,12,Mon
2023-12-19,4,0,87,53250180,4.597701149425287,8.714285714285714,2023,12,Tue
2023-12-20,9,0,226,53299925,3.982300884955752,8.571428571428571,2023,12,Wed
2023-12-21,11,0,527,53349943,2.0872865275142316,9,2023,12,Thu
2023-12-22,8,0,345,53399710,2.318840579710145,8.714285714285714,2023,12,Fri
2023-12-23,12,0,352,53449703,3.4090909090909087,9,2023,12,Sat
2023-12-24,11,0,246,53499723,4.471544715447155,9.142857142857142,2023,12,Sun
2023-12-25,15,0,483,53549719,3.1055900621118013,10,2023,12,Mon
2023-12-26,14,0,668,53599745,2.095808383233533,11.428571428571429,2023,12,Tue
2023-12-27,15,0,571,53650040,2.626970227670753,12.285714285714286,2023,12,Wed
2023-12-28,6,0,151,53700439,3.9735099337748347,11.571428571428571,2023,12,Thu
2023-12-29,12,0,537,53750452,2.2346368715083798,12.142857142857142,2023,12,Fri
2023-12-30,11,0,444,53800459,2.4774774774774775,12,2023,12,Sat
2023-12-31,10,0,432,53850353,2.314814814814815,11.857142857142858,2023,12,Sun
